ANP_ID,Codigo_SIG,ANP,PM,PM_link,FECHA,MODIFICAS,Cate_DEC_1,Cate_Man_1,Region_1,Estado,Municipio,Categoria,Zonificaci,Subzonific,nombre_1,ID,Pesca Comercial,Pesca Deportiva,Pesca,Buceo
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Unidades Arrecifales Restringidas,Tercera Barrera Norte,263,NO,NO,NO,NO
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Unidades Arrecifales Restringidas,Bajito,264,NO,NO,NO,NO
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Unidades Arrecifales Restringidas,Tercera Barrera Sur,265,NO,NO,NO,NO
35,9.1.06.136,Los Petenes,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/resumen%20en%20DOFpetenes.pdf,22/04/2009,,RB,RB,Península de Yucatán y Caribe Mexicano,Campeche,"Calkini, Hecelchakan, Tenabo y Campeche",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales Marina,LP1,236,SI,SI,SI,SI
35,9.1.06.136,Los Petenes,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/resumen%20en%20DOFpetenes.pdf,22/04/2009,,RB,RB,Península de Yucatán y Caribe Mexicano,Campeche,"Calkini, Hecelchakan, Tenabo y Campeche",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales Marina,LP14,237,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales Pesca,AV1,59,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades Recreativas Costeras,1 Punta Gorda,60,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades de Playa,1 Punta Gorda - Costera 2,61,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Anegada de Adentro,62,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Blanquilla,63,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,C-50,64,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Isla Verde,65,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Recorridos en Embarcaciones Motorizadas,1 Cancuncito11,66,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades de Playa,2 Playón de Hornos- Costera. 12,67,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades Recreativas Costeras,2 Playón de Hornos 13,68,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Anegada de Afuera,69,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades de Playa,3 Penacho del Indio - Costera.  18,70,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades Recreativas Costeras,3 Penacho del Indio. 19,71,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Topatillo,72,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Anegadilla,73,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Enmedio,74,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Recorridos en Embarcaciones Motorizadas,2 Isla de Enmedio25,75,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Sargazo,76,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Cabezo,77,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Valiente,78,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Periférico,79,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Recorridos en Embarcaciones Motorizadas,3 Salmedina34,80,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Instalaciones Navales,AV2,81,NO,NO,NO,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades Recreativas Costeras,4 Antón Lizardo.36,82,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades de Playa,4 Antón Lizardo - Costera. 37,83,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Buceo Autónomo,Rizo,84,SI,SI,SI,SI
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades Recreativas Costeras,5 Mata de Uva 39,85,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Uso Público,Uso Público - Actividades de Playa,5 Mata de Uva- Costera.,86,SI,SI,SI,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Amortiguamiento,Zona de Recuperación,Subzona de Recuperación Afectación Reciente,,285,NO,NO,NO,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona Núcleo,Zona de Protección,Subzona de Protección,,286,NO,NO,NO,ND
36,7.3.04.103,Sistema Arrecifal Veracruzano,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2017/2017_05_22SISTEMA%20ARRECIFAL%20V.pdf,22/05/2017,,PMN,PN,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona Núcleo,Zona de Protección,Subzona de Protección,,287,NO,NO,NO,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Polígono Lobos,87,SI,SI,SI,SI
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Polígono Tuxpan,88,SI,SI,SI,SI
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Arrecife Blanquilla,288,NO,NO,SI,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Arrecife Medio,289,NO,NO,SI,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,Plataforma Medio,290,NO,NO,NO,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Arrecife Lobos,291,NO,NO,SI,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Recuperación,Subzona de Recuperación,Canal,292,NO,NO,NO,NO
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Uso Público,Uso Público,Canal,293,NO,NO,NO,SI
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Arrecife Tanhuijo,297,NO,NO,SI,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Arrecife Enmedio,298,NO,NO,SI,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Recuperación,Subzona de Recuperación,Encallamiento Chemstrans,299,NO,NO,NO,NO
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Recuperación,Subzona de Recuperación,Encallamiento Nuevo Pemex,300,NO,NO,NO,NO
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Arrecife Pantepec,301,NO,NO,SI,ND
37,7.7.04.169,Sistema Arrecifal Lobos-Tuxpan,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,6/1/2014,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Planicie Costera y Golfo de México,Veracruz,Frente a las costas de Tamiahua y Tuxpan,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Arrecife Tuxpan,302,NO,NO,SI,ND
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Aprovechamiento Sustentable de los Recursos Naturales Archipiélago,131,SI,SI,SI,NO
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Aprovechamiento Sustentable de los Recursos Naturales Tradicional 1 Salsipuedes,132,SI,SI,SI,NO
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Amortiguamiento,Uso Público,Uso Público,Uso Público Salsipuedes,133,NO,SI,SI,NO
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Aprovechamiento Sustentable de los Recursos Naturales Tradicional 2 Centro Oeste,134,SI,SI,SI,NO
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Aprovechamiento Sustentable de los Recursos Naturales Tradicional 1 Las Animas,135,SI,SI,SI,NO
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona de Amortiguamiento,Zona de Recuperación,Subzona de Recuperación,Recuperación Marina,382,NO,NO,NO,NO
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona Núcleo,Uso Restringido,Uso Restringido,Uso Restringidon Partido-Partida,379,NO,NO,NO,SI
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona Núcleo,Zona de Protección,Subzona de Protección,Protección Rasito-Rasa,380,NO,NO,NO,NO
38,1.3.05.156,Zona marina del Archipiélago de San Lorenzo,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/Archivo_San_Lorenzo.pdf,20/01/2015,,PN,PN,Península de Baja California y Pacífico Norte,Baja California,Frente a las costas de Ensenada,Zona Núcleo,Uso Restringido,Uso Restringido,Uso Restringido Animas-San Lorenzo,381,NO,NO,NO,SI
39,1.3.07.107,Revillagigedo,SI,https://www.conanp.gob.mx/programademanejo/resumenes/PNREVILLAGIGEDO.pdf,30/11/2018,,PN,PN,Península de Baja California y Pacífico Norte,Colima,S/M,Zona de Amortiguamiento,Uso Tradicional,Uso Tradicional,Sector Naval1,93,NO,NO,NO,NO
